timestamp,category,app_id,game_name,ccu
2026-02-25T16:48:11.367754+00:00,control,1145360,Hades,4651
2026-02-25T16:48:11.367754+00:00,control,1086940,Baldur's Gate 3,44390
2026-02-25T16:48:11.367754+00:00,new_releases_hype,1808500,ARC Raiders,152911
2026-02-25T16:48:11.367754+00:00,new_releases_hype,2767030,Marvel Rivals,55060
2026-02-25T17:51:49.445358+00:00,giants,730,CS2,1495762
2026-02-25T17:51:49.445358+00:00,giants,570,Dota 2,728437
2026-02-25T17:51:49.445358+00:00,giants,578080,PUBG,293983
2026-02-25T17:51:49.445358+00:00,giants,1172470,Apex Legends,84907
2026-02-25T17:51:49.445358+00:00,giants,271590,GTA V,103500
2026-02-25T17:51:49.445358+00:00,live_service,1085660,Destiny 2,9316
2026-02-25T17:51:49.445358+00:00,live_service,252490,Rust,140775
2026-02-25T17:51:49.445358+00:00,live_service,230410,Warframe,54135
2026-02-25T17:51:49.445358+00:00,live_service,1599340,Lost Ark,12869
2026-02-25T17:51:49.445358+00:00,war_politics_adjacent,1938090,Call of Duty HQ,33459
2026-02-25T17:51:49.445358+00:00,war_politics_adjacent,393380,Squad,15501
2026-02-25T17:51:49.445358+00:00,war_politics_adjacent,107410,Arma 3,8598
2026-02-25T17:51:49.445358+00:00,war_politics_adjacent,394360,Hearts of Iron IV,39689
2026-02-25T17:51:49.445358+00:00,control,413150,Stardew Valley,57797
2026-02-25T17:51:49.445358+00:00,control,105600,Terraria,71519
2026-02-25T17:51:49.445358+00:00,control,1145360,Hades,4585
2026-02-25T17:51:49.445358+00:00,control,1086940,Baldur's Gate 3,46959
2026-02-25T17:51:49.445358+00:00,new_releases_hype,1808500,ARC Raiders,172118
2026-02-25T17:51:49.445358+00:00,new_releases_hype,2767030,Marvel Rivals,61542
2026-02-25T18:53:52.546951+00:00,giants,730,CS2,1534438
2026-02-25T18:53:52.546951+00:00,giants,570,Dota 2,719077
2026-02-25T18:53:52.546951+00:00,giants,578080,PUBG,258326
2026-02-25T18:53:52.546951+00:00,giants,1172470,Apex Legends,74940
2026-02-25T18:53:52.546951+00:00,giants,271590,GTA V,101518
2026-02-25T18:53:52.546951+00:00,live_service,1085660,Destiny 2,9932
2026-02-25T18:53:52.546951+00:00,live_service,252490,Rust,138585
2026-02-25T18:53:52.546951+00:00,live_service,230410,Warframe,53429
2026-02-25T18:53:52.546951+00:00,live_service,1599340,Lost Ark,13250
2026-02-25T18:53:52.546951+00:00,war_politics_adjacent,1938090,Call of Duty HQ,36429
2026-02-25T18:53:52.546951+00:00,war_politics_adjacent,393380,Squad,15856
2026-02-25T18:53:52.546951+00:00,war_politics_adjacent,107410,Arma 3,9224
2026-02-25T18:53:52.546951+00:00,war_politics_adjacent,394360,Hearts of Iron IV,39412
2026-02-25T18:53:52.546951+00:00,control,413150,Stardew Valley,54420
2026-02-25T18:53:52.546951+00:00,control,105600,Terraria,69912
2026-02-25T18:53:52.546951+00:00,control,1145360,Hades,4607
2026-02-25T18:53:52.546951+00:00,control,1086940,Baldur's Gate 3,51061
2026-02-25T18:53:52.546951+00:00,new_releases_hype,1808500,ARC Raiders,192627
2026-02-25T18:53:52.546951+00:00,new_releases_hype,2767030,Marvel Rivals,67696
2026-02-25T19:45:01.690437+00:00,giants,730,CS2,1487082
2026-02-25T19:45:01.690437+00:00,giants,570,Dota 2,688440
2026-02-25T19:45:01.690437+00:00,giants,578080,PUBG,222669
2026-02-25T19:45:01.690437+00:00,giants,1172470,Apex Legends,67808
2026-02-25T19:45:01.690437+00:00,giants,271590,GTA V,95182
2026-02-25T19:45:01.690437+00:00,live_service,1085660,Destiny 2,10380
2026-02-25T19:45:01.690437+00:00,live_service,252490,Rust,129664
2026-02-25T19:45:01.690437+00:00,live_service,230410,Warframe,52814
2026-02-25T19:45:01.690437+00:00,live_service,1599340,Lost Ark,13316
2026-02-25T19:45:01.690437+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38855
2026-02-25T19:45:01.690437+00:00,war_politics_adjacent,393380,Squad,15153
2026-02-25T19:45:01.690437+00:00,war_politics_adjacent,107410,Arma 3,9534
2026-02-25T19:45:01.690437+00:00,war_politics_adjacent,394360,Hearts of Iron IV,38464
2026-02-25T19:45:01.690437+00:00,control,413150,Stardew Valley,53541
2026-02-25T19:45:01.690437+00:00,control,105600,Terraria,68300
2026-02-25T19:45:01.690437+00:00,control,1145360,Hades,4606
2026-02-25T19:45:01.690437+00:00,control,1086940,Baldur's Gate 3,55739
2026-02-25T19:45:01.690437+00:00,new_releases_hype,1808500,ARC Raiders,206307
2026-02-25T19:45:01.690437+00:00,new_releases_hype,2767030,Marvel Rivals,72915
2026-02-25T20:19:48.921874+00:00,giants,730,CS2,1394995
2026-02-25T20:19:48.921874+00:00,giants,570,Dota 2,661992
2026-02-25T20:19:48.921874+00:00,giants,578080,PUBG,200710
2026-02-25T20:19:48.921874+00:00,giants,1172470,Apex Legends,64625
2026-02-25T20:19:48.921874+00:00,giants,271590,GTA V,91235
2026-02-25T20:19:48.921874+00:00,live_service,1085660,Destiny 2,10481
2026-02-25T20:19:48.921874+00:00,live_service,252490,Rust,125394
2026-02-25T20:19:48.921874+00:00,live_service,230410,Warframe,52053
2026-02-25T20:19:48.921874+00:00,live_service,1599340,Lost Ark,12982
2026-02-25T20:19:48.921874+00:00,war_politics_adjacent,1938090,Call of Duty HQ,39013
2026-02-25T20:19:48.921874+00:00,war_politics_adjacent,393380,Squad,14122
2026-02-25T20:19:48.921874+00:00,war_politics_adjacent,107410,Arma 3,9665
2026-02-25T20:19:48.921874+00:00,war_politics_adjacent,394360,Hearts of Iron IV,37294
2026-02-25T20:19:48.921874+00:00,control,413150,Stardew Valley,52510
2026-02-25T20:19:48.921874+00:00,control,105600,Terraria,66966
2026-02-25T20:19:48.921874+00:00,control,1145360,Hades,4623
2026-02-25T20:19:48.921874+00:00,control,1086940,Baldur's Gate 3,57498
2026-02-25T20:19:48.921874+00:00,new_releases_hype,1808500,ARC Raiders,211309
2026-02-25T20:19:48.921874+00:00,new_releases_hype,2767030,Marvel Rivals,75311
2026-02-25T20:59:48.514060+00:00,giants,730,CS2,1282606
2026-02-25T20:59:48.514060+00:00,giants,570,Dota 2,618042
2026-02-25T20:59:48.514060+00:00,giants,578080,PUBG,170600
2026-02-25T20:59:48.514060+00:00,giants,1172470,Apex Legends,61015
2026-02-25T20:59:48.514060+00:00,giants,271590,GTA V,81354
2026-02-25T20:59:48.514060+00:00,live_service,1085660,Destiny 2,10675
2026-02-25T20:59:48.514060+00:00,live_service,252490,Rust,114695
2026-02-25T20:59:48.514060+00:00,live_service,230410,Warframe,50484
2026-02-25T20:59:48.514060+00:00,live_service,1599340,Lost Ark,12560
2026-02-25T20:59:48.514060+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38907
2026-02-25T20:59:48.514060+00:00,war_politics_adjacent,393380,Squad,12392
2026-02-25T20:59:48.514060+00:00,war_politics_adjacent,107410,Arma 3,9333
2026-02-25T20:59:48.514060+00:00,war_politics_adjacent,394360,Hearts of Iron IV,34884
2026-02-25T20:59:48.514060+00:00,control,413150,Stardew Valley,51767
2026-02-25T20:59:48.514060+00:00,control,105600,Terraria,64405
2026-02-25T20:59:48.514060+00:00,control,1145360,Hades,4564
2026-02-25T20:59:48.514060+00:00,control,1086940,Baldur's Gate 3,58148
2026-02-25T20:59:48.514060+00:00,new_releases_hype,1808500,ARC Raiders,213918
2026-02-25T20:59:48.514060+00:00,new_releases_hype,2767030,Marvel Rivals,77984
2026-02-25T21:38:00.576571+00:00,giants,730,CS2,1183240
2026-02-25T21:38:00.576571+00:00,giants,570,Dota 2,584779
2026-02-25T21:38:00.576571+00:00,giants,578080,PUBG,154202
2026-02-25T21:38:00.576571+00:00,giants,1172470,Apex Legends,56697
2026-02-25T21:38:00.576571+00:00,giants,271590,GTA V,73767
2026-02-25T21:38:00.576571+00:00,live_service,1085660,Destiny 2,10413
2026-02-25T21:38:00.576571+00:00,live_service,252490,Rust,103958
2026-02-25T21:38:00.576571+00:00,live_service,230410,Warframe,49470
2026-02-25T21:38:00.576571+00:00,live_service,1599340,Lost Ark,12195
2026-02-25T21:38:00.576571+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38369
2026-02-25T21:38:00.576571+00:00,war_politics_adjacent,393380,Squad,11502
2026-02-25T21:38:00.576571+00:00,war_politics_adjacent,107410,Arma 3,8506
2026-02-25T21:38:00.576571+00:00,war_politics_adjacent,394360,Hearts of Iron IV,32721
2026-02-25T21:38:00.576571+00:00,control,413150,Stardew Valley,50072
2026-02-25T21:38:00.576571+00:00,control,105600,Terraria,62136
2026-02-25T21:38:00.576571+00:00,control,1145360,Hades,4388
2026-02-25T21:38:00.576571+00:00,control,1086940,Baldur's Gate 3,55608
2026-02-25T21:38:00.576571+00:00,new_releases_hype,1808500,ARC Raiders,210042
2026-02-25T21:38:00.576571+00:00,new_releases_hype,2767030,Marvel Rivals,79055
2026-02-25T22:01:08.892603+00:00,giants,730,CS2,1113300
2026-02-25T22:01:08.892603+00:00,giants,570,Dota 2,553257
2026-02-25T22:01:08.892603+00:00,giants,578080,PUBG,134453
2026-02-25T22:01:08.892603+00:00,giants,1172470,Apex Legends,51054
2026-02-25T22:01:08.892603+00:00,giants,271590,GTA V,69869
2026-02-25T22:01:08.892603+00:00,live_service,1085660,Destiny 2,10282
2026-02-25T22:01:08.892603+00:00,live_service,252490,Rust,100036
2026-02-25T22:01:08.892603+00:00,live_service,230410,Warframe,48632
2026-02-25T22:01:08.892603+00:00,live_service,1599340,Lost Ark,11779
2026-02-25T22:01:08.892603+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38001
2026-02-25T22:01:08.892603+00:00,war_politics_adjacent,393380,Squad,10215
2026-02-25T22:01:08.892603+00:00,war_politics_adjacent,107410,Arma 3,8061
2026-02-25T22:01:08.892603+00:00,war_politics_adjacent,394360,Hearts of Iron IV,30173
2026-02-25T22:01:08.892603+00:00,control,413150,Stardew Valley,49415
2026-02-25T22:01:08.892603+00:00,control,105600,Terraria,60234
2026-02-25T22:01:08.892603+00:00,control,1145360,Hades,4232
2026-02-25T22:01:08.892603+00:00,control,1086940,Baldur's Gate 3,53428
2026-02-25T22:01:08.892603+00:00,new_releases_hype,1808500,ARC Raiders,205905
2026-02-25T22:01:08.892603+00:00,new_releases_hype,2767030,Marvel Rivals,80067
2026-02-25T22:51:12.173942+00:00,giants,730,CS2,986965
2026-02-25T22:51:12.173942+00:00,giants,570,Dota 2,515589
2026-02-25T22:51:12.173942+00:00,giants,578080,PUBG,109796
2026-02-25T22:51:12.173942+00:00,giants,1172470,Apex Legends,49283
2026-02-25T22:51:12.173942+00:00,giants,271590,GTA V,60114
2026-02-25T22:51:12.173942+00:00,live_service,1085660,Destiny 2,9977
2026-02-25T22:51:12.173942+00:00,live_service,252490,Rust,92836
2026-02-25T22:51:12.173942+00:00,live_service,230410,Warframe,46189
2026-02-25T22:51:12.173942+00:00,live_service,1599340,Lost Ark,10909
2026-02-25T22:51:12.173942+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38189
2026-02-25T22:51:12.173942+00:00,war_politics_adjacent,393380,Squad,8948
2026-02-25T22:51:12.173942+00:00,war_politics_adjacent,107410,Arma 3,7344
2026-02-25T22:51:12.173942+00:00,war_politics_adjacent,394360,Hearts of Iron IV,26420
2026-02-25T22:51:12.173942+00:00,control,413150,Stardew Valley,46197
2026-02-25T22:51:12.173942+00:00,control,105600,Terraria,57506
2026-02-25T22:51:12.173942+00:00,control,1145360,Hades,3885
2026-02-25T22:51:12.173942+00:00,control,1086940,Baldur's Gate 3,48155
2026-02-25T22:51:12.173942+00:00,new_releases_hype,1808500,ARC Raiders,199398
2026-02-25T22:51:12.173942+00:00,new_releases_hype,2767030,Marvel Rivals,81828
2026-02-25T23:24:07.870529+00:00,giants,730,CS2,908525
2026-02-25T23:24:07.870529+00:00,giants,570,Dota 2,492171
2026-02-25T23:24:07.870529+00:00,giants,578080,PUBG,101797
2026-02-25T23:24:07.870529+00:00,giants,1172470,Apex Legends,47699
2026-02-25T23:24:07.870529+00:00,giants,271590,GTA V,56602
2026-02-25T23:24:07.870529+00:00,live_service,1085660,Destiny 2,9803
2026-02-25T23:24:07.870529+00:00,live_service,252490,Rust,87762
2026-02-25T23:24:07.870529+00:00,live_service,230410,Warframe,45448
2026-02-25T23:24:07.870529+00:00,live_service,1599340,Lost Ark,10470
2026-02-25T23:24:07.870529+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38180
2026-02-25T23:24:07.870529+00:00,war_politics_adjacent,393380,Squad,8401
2026-02-25T23:24:07.870529+00:00,war_politics_adjacent,107410,Arma 3,6935
2026-02-25T23:24:07.870529+00:00,war_politics_adjacent,394360,Hearts of Iron IV,24654
2026-02-25T23:24:07.870529+00:00,control,413150,Stardew Valley,45164
2026-02-25T23:24:07.870529+00:00,control,105600,Terraria,55340
2026-02-25T23:24:07.870529+00:00,control,1145360,Hades,3684
2026-02-25T23:24:07.870529+00:00,control,1086940,Baldur's Gate 3,45167
2026-02-25T23:24:07.870529+00:00,new_releases_hype,1808500,ARC Raiders,193488
2026-02-25T23:24:07.870529+00:00,new_releases_hype,2767030,Marvel Rivals,82456
2026-02-25T23:49:58.899377+00:00,giants,730,CS2,873799
2026-02-25T23:49:58.899377+00:00,giants,570,Dota 2,475402
2026-02-25T23:49:58.899377+00:00,giants,578080,PUBG,93179
2026-02-25T23:49:58.899377+00:00,giants,1172470,Apex Legends,46874
2026-02-25T23:49:58.899377+00:00,giants,271590,GTA V,53523
2026-02-25T23:49:58.899377+00:00,live_service,1085660,Destiny 2,9790
2026-02-25T23:49:58.899377+00:00,live_service,252490,Rust,83850
2026-02-25T23:49:58.899377+00:00,live_service,230410,Warframe,44843
2026-02-25T23:49:58.899377+00:00,live_service,1599340,Lost Ark,9944
2026-02-25T23:49:58.899377+00:00,war_politics_adjacent,1938090,Call of Duty HQ,38483
2026-02-25T23:49:58.899377+00:00,war_politics_adjacent,393380,Squad,8152
2026-02-25T23:49:58.899377+00:00,war_politics_adjacent,107410,Arma 3,6824
2026-02-25T23:49:58.899377+00:00,war_politics_adjacent,394360,Hearts of Iron IV,23969
2026-02-25T23:49:58.899377+00:00,control,413150,Stardew Valley,44758
2026-02-25T23:49:58.899377+00:00,control,105600,Terraria,54449
2026-02-25T23:49:58.899377+00:00,control,1145360,Hades,3637
2026-02-25T23:49:58.899377+00:00,control,1086940,Baldur's Gate 3,44538
2026-02-25T23:49:58.899377+00:00,new_releases_hype,1808500,ARC Raiders,191719
2026-02-25T23:49:58.899377+00:00,new_releases_hype,2767030,Marvel Rivals,84550
2026-02-26T01:14:13.916436+00:00,giants,730,CS2,775699
2026-02-26T01:14:13.916436+00:00,giants,570,Dota 2,446424
2026-02-26T01:14:13.916436+00:00,giants,578080,PUBG,89588
2026-02-26T01:14:13.916436+00:00,giants,1172470,Apex Legends,51878
2026-02-26T01:14:13.916436+00:00,giants,271590,GTA V,46414
2026-02-26T01:14:13.916436+00:00,live_service,1085660,Destiny 2,9971
2026-02-26T01:14:13.916436+00:00,live_service,252490,Rust,75599
2026-02-26T01:14:13.916436+00:00,live_service,230410,Warframe,48003
2026-02-26T01:14:13.916436+00:00,live_service,1599340,Lost Ark,9357
2026-02-26T01:14:13.916436+00:00,war_politics_adjacent,1938090,Call of Duty HQ,40295
2026-02-26T01:14:13.916436+00:00,war_politics_adjacent,393380,Squad,7810
2026-02-26T01:14:13.916436+00:00,war_politics_adjacent,107410,Arma 3,6615
2026-02-26T01:14:13.916436+00:00,war_politics_adjacent,394360,Hearts of Iron IV,22230
2026-02-26T01:14:13.916436+00:00,control,413150,Stardew Valley,48114
2026-02-26T01:14:13.916436+00:00,control,105600,Terraria,55426
2026-02-26T01:14:13.916436+00:00,control,1145360,Hades,3489
2026-02-26T01:14:13.916436+00:00,control,1086940,Baldur's Gate 3,47144
2026-02-26T01:14:13.916436+00:00,new_releases_hype,1808500,ARC Raiders,199427
2026-02-26T01:14:13.916436+00:00,new_releases_hype,2767030,Marvel Rivals,96064
2026-02-26T03:42:10.457448+00:00,giants,730,CS2,729956
2026-02-26T03:42:10.457448+00:00,giants,570,Dota 2,453184
2026-02-26T03:42:10.457448+00:00,giants,578080,PUBG,141693
2026-02-26T03:42:10.457448+00:00,giants,1172470,Apex Legends,64568
2026-02-26T03:42:10.457448+00:00,giants,271590,GTA V,41980
2026-02-26T03:42:10.457448+00:00,live_service,1085660,Destiny 2,9866
2026-02-26T03:42:10.457448+00:00,live_service,252490,Rust,66079
2026-02-26T03:42:10.457448+00:00,live_service,230410,Warframe,50069
2026-02-26T03:42:10.457448+00:00,live_service,1599340,Lost Ark,8586
2026-02-26T03:42:10.457448+00:00,war_politics_adjacent,1938090,Call of Duty HQ,37382
2026-02-26T03:42:10.457448+00:00,war_politics_adjacent,393380,Squad,8073
2026-02-26T03:42:10.457448+00:00,war_politics_adjacent,107410,Arma 3,5720
2026-02-26T03:42:10.457448+00:00,war_politics_adjacent,394360,Hearts of Iron IV,24226
2026-02-26T03:42:10.457448+00:00,control,413150,Stardew Valley,56930
2026-02-26T03:42:10.457448+00:00,control,105600,Terraria,60403
2026-02-26T03:42:10.457448+00:00,control,1145360,Hades,3836
2026-02-26T03:42:10.457448+00:00,control,1086940,Baldur's Gate 3,48989
2026-02-26T03:42:10.457448+00:00,new_releases_hype,1808500,ARC Raiders,193428
2026-02-26T03:42:10.457448+00:00,new_releases_hype,2767030,Marvel Rivals,102164
2026-02-26T05:10:51.846524+00:00,giants,730,CS2,736272
2026-02-26T05:10:51.846524+00:00,giants,570,Dota 2,445156
2026-02-26T05:10:51.846524+00:00,giants,578080,PUBG,189301
2026-02-26T05:10:51.846524+00:00,giants,1172470,Apex Legends,70266
2026-02-26T05:10:51.846524+00:00,giants,271590,GTA V,44274
2026-02-26T05:10:51.846524+00:00,live_service,1085660,Destiny 2,8312
2026-02-26T05:10:51.846524+00:00,live_service,252490,Rust,63044
2026-02-26T05:10:51.846524+00:00,live_service,230410,Warframe,47497
2026-02-26T05:10:51.846524+00:00,live_service,1599340,Lost Ark,7368
2026-02-26T05:10:51.846524+00:00,war_politics_adjacent,1938090,Call of Duty HQ,28935
2026-02-26T05:10:51.846524+00:00,war_politics_adjacent,393380,Squad,8649
2026-02-26T05:10:51.846524+00:00,war_politics_adjacent,107410,Arma 3,4722
2026-02-26T05:10:51.846524+00:00,war_politics_adjacent,394360,Hearts of Iron IV,24335
2026-02-26T05:10:51.846524+00:00,control,413150,Stardew Valley,55951
2026-02-26T05:10:51.846524+00:00,control,105600,Terraria,56893
2026-02-26T05:10:51.846524+00:00,control,1145360,Hades,3556
2026-02-26T05:10:51.846524+00:00,control,1086940,Baldur's Gate 3,39402
2026-02-26T05:10:51.846524+00:00,new_releases_hype,1808500,ARC Raiders,155300
2026-02-26T05:10:51.846524+00:00,new_releases_hype,2767030,Marvel Rivals,84950
2026-02-26T06:10:37.834083+00:00,giants,730,CS2,793752
2026-02-26T06:10:37.834083+00:00,giants,570,Dota 2,448257
2026-02-26T06:10:37.834083+00:00,giants,578080,PUBG,248440
2026-02-26T06:10:37.834083+00:00,giants,1172470,Apex Legends,80344
2026-02-26T06:10:37.834083+00:00,giants,271590,GTA V,48012
2026-02-26T06:10:37.834083+00:00,live_service,1085660,Destiny 2,7274
2026-02-26T06:10:37.834083+00:00,live_service,252490,Rust,63230
2026-02-26T06:10:37.834083+00:00,live_service,230410,Warframe,45858
2026-02-26T06:10:37.834083+00:00,live_service,1599340,Lost Ark,6368
2026-02-26T06:10:37.834083+00:00,war_politics_adjacent,1938090,Call of Duty HQ,24114
2026-02-26T06:10:37.834083+00:00,war_politics_adjacent,393380,Squad,9308
2026-02-26T06:10:37.834083+00:00,war_politics_adjacent,107410,Arma 3,4261
2026-02-26T06:10:37.834083+00:00,war_politics_adjacent,394360,Hearts of Iron IV,24669
2026-02-26T06:10:37.834083+00:00,control,413150,Stardew Valley,56401
2026-02-26T06:10:37.834083+00:00,control,105600,Terraria,55585
2026-02-26T06:10:37.834083+00:00,control,1145360,Hades,3303
2026-02-26T06:10:37.834083+00:00,control,1086940,Baldur's Gate 3,34177
2026-02-26T06:10:37.834083+00:00,new_releases_hype,1808500,ARC Raiders,126061
2026-02-26T06:10:37.834083+00:00,new_releases_hype,2767030,Marvel Rivals,69914
2026-02-26T07:15:09.135411+00:00,giants,730,CS2,857550
2026-02-26T07:15:09.135411+00:00,giants,570,Dota 2,460612
2026-02-26T07:15:09.135411+00:00,giants,578080,PUBG,297243
2026-02-26T07:15:09.135411+00:00,giants,1172470,Apex Legends,87969
2026-02-26T07:15:09.135411+00:00,giants,271590,GTA V,52467
2026-02-26T07:15:09.135411+00:00,live_service,1085660,Destiny 2,6421
2026-02-26T07:15:09.135411+00:00,live_service,252490,Rust,64569
2026-02-26T07:15:09.135411+00:00,live_service,230410,Warframe,43885
2026-02-26T07:15:09.135411+00:00,live_service,1599340,Lost Ark,5648
2026-02-26T07:15:09.135411+00:00,war_politics_adjacent,1938090,Call of Duty HQ,20424
2026-02-26T07:15:09.135411+00:00,war_politics_adjacent,393380,Squad,10251
2026-02-26T07:15:09.135411+00:00,war_politics_adjacent,107410,Arma 3,4040
2026-02-26T07:15:09.135411+00:00,war_politics_adjacent,394360,Hearts of Iron IV,25169
2026-02-26T07:15:09.135411+00:00,control,413150,Stardew Valley,57139
2026-02-26T07:15:09.135411+00:00,control,105600,Terraria,54285
2026-02-26T07:15:09.135411+00:00,control,1145360,Hades,3033
2026-02-26T07:15:09.135411+00:00,control,1086940,Baldur's Gate 3,29946
2026-02-26T07:15:09.135411+00:00,new_releases_hype,1808500,ARC Raiders,102531
2026-02-26T07:15:09.135411+00:00,new_releases_hype,2767030,Marvel Rivals,55372
2026-02-26T08:00:29.925861+00:00,giants,730,CS2,910393
2026-02-26T08:00:29.925861+00:00,giants,570,Dota 2,476660
2026-02-26T08:00:29.925861+00:00,giants,578080,PUBG,321221
2026-02-26T08:00:29.925861+00:00,giants,1172470,Apex Legends,90365
2026-02-26T08:00:29.925861+00:00,giants,271590,GTA V,57222
2026-02-26T08:00:29.925861+00:00,live_service,1085660,Destiny 2,5883
2026-02-26T08:00:29.925861+00:00,live_service,252490,Rust,68513
2026-02-26T08:00:29.925861+00:00,live_service,230410,Warframe,43112
2026-02-26T08:00:29.925861+00:00,live_service,1599340,Lost Ark,5363
2026-02-26T08:00:29.925861+00:00,war_politics_adjacent,1938090,Call of Duty HQ,19354
2026-02-26T08:00:29.925861+00:00,war_politics_adjacent,393380,Squad,10932
2026-02-26T08:00:29.925861+00:00,war_politics_adjacent,107410,Arma 3,4132
2026-02-26T08:00:29.925861+00:00,war_politics_adjacent,394360,Hearts of Iron IV,26637
2026-02-26T08:00:29.925861+00:00,control,413150,Stardew Valley,57421
2026-02-26T08:00:29.925861+00:00,control,105600,Terraria,54593
2026-02-26T08:00:29.925861+00:00,control,1145360,Hades,3031
2026-02-26T08:00:29.925861+00:00,control,1086940,Baldur's Gate 3,28323
2026-02-26T08:00:29.925861+00:00,new_releases_hype,1808500,ARC Raiders,84686
2026-02-26T08:00:29.925861+00:00,new_releases_hype,2767030,Marvel Rivals,48185
2026-02-26T09:03:40.753888+00:00,giants,730,CS2,938066
2026-02-26T09:03:40.753888+00:00,giants,570,Dota 2,501772
2026-02-26T09:03:40.753888+00:00,giants,578080,PUBG,320607
2026-02-26T09:03:40.753888+00:00,giants,1172470,Apex Legends,87204
2026-02-26T09:03:40.753888+00:00,giants,271590,GTA V,62681
2026-02-26T09:03:40.753888+00:00,live_service,1085660,Destiny 2,5480
2026-02-26T09:03:40.753888+00:00,live_service,252490,Rust,73102
2026-02-26T09:03:40.753888+00:00,live_service,230410,Warframe,42698
2026-02-26T09:03:40.753888+00:00,live_service,1599340,Lost Ark,5022
2026-02-26T09:03:40.753888+00:00,war_politics_adjacent,1938090,Call of Duty HQ,18178
2026-02-26T09:03:40.753888+00:00,war_politics_adjacent,393380,Squad,11495
2026-02-26T09:03:40.753888+00:00,war_politics_adjacent,107410,Arma 3,4277
2026-02-26T09:03:40.753888+00:00,war_politics_adjacent,394360,Hearts of Iron IV,28287
2026-02-26T09:03:40.753888+00:00,control,413150,Stardew Valley,56622
2026-02-26T09:03:40.753888+00:00,control,105600,Terraria,53730
2026-02-26T09:03:40.753888+00:00,control,1145360,Hades,3088
2026-02-26T09:03:40.753888+00:00,control,1086940,Baldur's Gate 3,26861
2026-02-26T09:03:40.753888+00:00,new_releases_hype,1808500,ARC Raiders,76207
2026-02-26T09:03:40.753888+00:00,new_releases_hype,2767030,Marvel Rivals,39195
2026-02-26T10:05:01.366178+00:00,giants,730,CS2,949455
2026-02-26T10:05:01.366178+00:00,giants,570,Dota 2,518875
2026-02-26T10:05:01.366178+00:00,giants,578080,PUBG,302235
2026-02-26T10:05:01.366178+00:00,giants,1172470,Apex Legends,78814
2026-02-26T10:05:01.366178+00:00,giants,271590,GTA V,68378
2026-02-26T10:05:01.366178+00:00,live_service,1085660,Destiny 2,4958
2026-02-26T10:05:01.366178+00:00,live_service,252490,Rust,78816
2026-02-26T10:05:01.366178+00:00,live_service,230410,Warframe,43197
2026-02-26T10:05:01.366178+00:00,live_service,1599340,Lost Ark,5712
2026-02-26T10:05:01.366178+00:00,war_politics_adjacent,1938090,Call of Duty HQ,18009
2026-02-26T10:05:01.366178+00:00,war_politics_adjacent,393380,Squad,12038
2026-02-26T10:05:01.366178+00:00,war_politics_adjacent,107410,Arma 3,4582
2026-02-26T10:05:01.366178+00:00,war_politics_adjacent,394360,Hearts of Iron IV,29973
2026-02-26T10:05:01.366178+00:00,control,413150,Stardew Valley,53831
2026-02-26T10:05:01.366178+00:00,control,105600,Terraria,52423
2026-02-26T10:05:01.366178+00:00,control,1145360,Hades,3198
2026-02-26T10:05:01.366178+00:00,control,1086940,Baldur's Gate 3,26873
2026-02-26T10:05:01.366178+00:00,new_releases_hype,1808500,ARC Raiders,73475
2026-02-26T10:05:01.366178+00:00,new_releases_hype,2767030,Marvel Rivals,35131
2026-02-26T11:04:35.416508+00:00,giants,730,CS2,1022050
2026-02-26T11:04:35.416508+00:00,giants,570,Dota 2,556357
2026-02-26T11:04:35.416508+00:00,giants,578080,PUBG,346619
2026-02-26T11:04:35.416508+00:00,giants,1172470,Apex Legends,87379
2026-02-26T11:04:35.416508+00:00,giants,271590,GTA V,75151
2026-02-26T11:04:35.416508+00:00,live_service,1085660,Destiny 2,5490
2026-02-26T11:04:35.416508+00:00,live_service,252490,Rust,86747
2026-02-26T11:04:35.416508+00:00,live_service,230410,Warframe,46117
2026-02-26T11:04:35.416508+00:00,live_service,1599340,Lost Ark,6062
2026-02-26T11:04:35.416508+00:00,war_politics_adjacent,1938090,Call of Duty HQ,19148
2026-02-26T11:04:35.416508+00:00,war_politics_adjacent,393380,Squad,13627
2026-02-26T11:04:35.416508+00:00,war_politics_adjacent,107410,Arma 3,4954
2026-02-26T11:04:35.416508+00:00,war_politics_adjacent,394360,Hearts of Iron IV,32680
2026-02-26T11:04:35.416508+00:00,control,413150,Stardew Valley,55960
2026-02-26T11:04:35.416508+00:00,control,105600,Terraria,55127
2026-02-26T11:04:35.416508+00:00,control,1145360,Hades,3437
2026-02-26T11:04:35.416508+00:00,control,1086940,Baldur's Gate 3,28535
2026-02-26T11:04:35.416508+00:00,new_releases_hype,1808500,ARC Raiders,74909
2026-02-26T11:04:35.416508+00:00,new_releases_hype,2767030,Marvel Rivals,33538
2026-02-26T11:52:49.552512+00:00,giants,730,CS2,1127025
2026-02-26T11:52:49.552512+00:00,giants,570,Dota 2,602190
2026-02-26T11:52:49.552512+00:00,giants,578080,PUBG,435760
